Date,AXP,BA,CAT,CSCO,CVX,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MS,MSFT,NKE,ORCL,PFE,PG,T,VZ,WMT,XOM
2005-09-01,36.94783401489258,48.16400146484375,35.30607986450195,11.532666206359863,29.507862091064453,19.14095687866211,97.8775405883789,87.89613342285156,22.916166305541992,41.05437088012695,14.38878059387207,35.05732345581055,19.753673553466797,11.523755073547363,18.828224182128906,28.85251808166504,17.847896575927734,7.774631023406982,9.879788398742676,9.865738868713379,33.53495788574219,4.243267059326172,10.156444549560547,9.691642761230469,31.81590461730957
2005-10-01,36.57508850097656,45.81781005859375,31.604198455810547,11.230193138122559,26.01597023010254,19.331323623657227,99.22590637207031,91.35907745361328,24.658611297607422,41.90391540527344,13.717499732971191,34.69167709350586,21.31976890563965,11.487044334411621,17.765657424926758,29.103925704956055,17.82708168029785,8.01321792602539,10.102875709533691,8.589561462402344,31.577909469604492,4.222023010253906,9.789827346801758,10.46352481842041,28.110570907592773
2005-11-01,37.878662109375,48.334129333496094,34.880462646484375,11.28811264038086,26.125364303588867,19.77554702758789,104.52226257324219,93.4242172241211,25.103229522705078,45.496559143066406,15.573734283447266,34.20969772338867,22.492868423461914,11.462878227233887,19.03061866760254,30.123817443847656,19.200529098510742,8.132390975952148,10.039132118225098,8.376202583312988,32.418704986572266,4.489805221557617,10.062335014343262,10.739982604980469,29.056934356689453
2005-12-01,37.90814971923828,49.977394104003906,34.87443923950195,11.017818450927734,26.086280822753906,19.0140323638916,102.56170654296875,92.5186538696289,24.380678176879883,42.168556213378906,14.619781494140625,33.4699821472168,23.33966636657715,10.895124435424805,19.346431732177734,30.50553321838379,18.192407608032227,8.274442672729492,9.728400230407715,9.293108940124512,32.809844970703125,4.4141035079956055,9.477095603942871,10.350726127624512,28.269149780273438
2006-01-01,38.637413024902344,48.604156494140625,40.98969650268555,11.9509859085083,27.285602569580078,20.2903995513916,96.51472473144531,102.32757568359375,24.422840118408203,41.70685577392578,12.452583312988281,32.04429626464844,23.374948501586914,11.184330940246582,20.086551666259766,33.03780746459961,19.583797454833984,7.731489658355713,10.015235900878906,10.233575820922852,33.5750846862793,4.677256107330322,9.961649894714355,10.229140281677246,31.580730438232422
2006-02-01,39.78163528442383,51.72061538696289,44.292598724365234,13.025737762451172,25.953022003173828,22.438880920410156,96.86835479736328,102.54816436767578,25.386520385742188,41.163055419921875,12.06600284576416,32.10556411743164,24.39873504638672,11.343791007995605,20.029176712036133,32.22234344482422,18.693317413330078,8.288313865661621,9.895719528198242,10.436812400817871,34.134849548339844,5.062309741973877,10.741053581237793,10.062753677368164,29.879642486572266
2006-03-01,38.799617767333984,55.68248748779297,43.522884368896484,13.946028709411621,26.851097106933594,22.35871696472168,103.26459503173828,113.92145538330078,25.476842880249023,42.41328811645508,11.452293395996094,33.16670227050781,24.695276260375977,11.316771507263184,19.713626861572266,33.92905807495117,18.993989944458008,8.12785816192627,10.9075927734375,10.026277542114258,32.82482147216797,4.961390018463135,10.855794906616211,10.479815483093262,30.792261123657227
2006-04-01,39.72993469238281,59.62660217285156,45.90480041503906,13.482672691345215,28.263835906982422,22.414825439453125,102.70045471191406,116.33840942382812,24.136037826538086,42.346431732177734,11.758315086364746,32.8250617980957,26.9133358001709,11.42388916015625,19.8341121673584,34.728424072265625,16.857952117919922,7.83077335357666,11.624679565429688,10.191238403320312,33.15517807006836,4.8090996742248535,10.527511596679688,10.026537895202637,31.915481567382812
2006-05-01,40.22673034667969,59.483741760253906,44.35422897338867,12.665339469909668,27.69410514831543,24.451086044311523,101.72063446044922,109.787353515625,23.041963577270508,41.09157180786133,10.604846000671387,33.726768493652344,25.495071411132812,11.987466812133789,19.03087615966797,32.336753845214844,15.810872077941895,7.684377193450928,11.329878807067871,9.519327163696289,31.071163177490234,4.860685348510742,10.065799713134766,10.788049697875977,30.817567825317383
2006-06-01,39.383113861083984,58.726497650146484,45.28449630737305,12.568809509277344,28.992612838745117,24.05025291442871,97.86087036132812,109.4091796875,21.633562088012695,39.650390625,11.23895263671875,33.767051696777344,25.112396240234375,11.712489128112793,19.277585983276367,34.283897399902344,16.328035354614258,7.750400543212891,11.545002937316895,9.53256893157959,31.844364166259766,5.202014923095703,10.801138877868652,10.763317108154297,31.196313858032227
2006-07-01,38.52470397949219,55.50732421875,43.08957290649414,11.506925582885742,30.730466842651367,23.801733016967773,97.78524017333984,111.09648895263672,21.06511116027832,39.95492172241211,10.647432327270508,35.24915313720703,27.276857376098633,12.202767372131348,20.304576873779297,36.068355560302734,16.860618591308594,7.573574066162109,11.927449226379395,10.556090354919434,32.188011169433594,5.593704700469971,10.907571792602539,9.943273544311523,34.44560623168945
2006-08-01,38.9888916015625,53.7005615234375,40.517051696777344,14.151978492736816,30.08579444885254,23.769662857055664,101.88328552246094,108.37579345703125,20.810218811035156,41.792396545410156,11.576117515563965,36.43819808959961,27.523574829101562,12.2877779006958,20.597185134887695,35.834590911865234,18.009885787963867,7.742299556732178,12.477209091186523,11.19376277923584,35.6506462097168,5.8995680809021,11.485931396484375,9.992435455322266,34.41001510620117
