"Date","AAPL","MSFT","NVDA","AMZN","JPM","GS","BAC","JNJ","UNH","LLY","PG","KO","WMT","MCD","XOM","CVX","COP","CAT","HON","BA"
2014-01-01,15.5128412246704,31.323823928833,0.370072335004807,17.9344997406006,39.6678886413574,129.615097045898,13.121075630188,63.0458946228027,59.1503028869629,42.8178405761719,54.2434959411621,25.7750587463379,19.6527843475342,68.5977478027344,55.543285369873,66.5689163208008,43.4837455749512,68.8532867431641,63.6446685791016,107.05615234375
2014-02-01,16.3073863983154,31.7128849029541,0.433243840932846,18.1049995422363,40.9803352355957,131.455230712891,12.9487438201904,65.6470031738281,63.2338981628418,47.2574005126953,56.1089630126953,26.0340557098389,19.6580505371094,69.3116912841797,58.0203056335449,68.7753524780273,44.5214614868164,71.5614929199219,65.8840789794922,110.18424987793
2014-03-01,16.7323265075684,34.1858177185059,0.424071431159973,16.8185005187988,43.7859268188477,129.838638305664,13.4735870361328,70.5048370361328,67.0964965820312,47.0860824584961,57.4928016662598,26.3475589752197,20.1133098602295,72.017936706543,59.2870483398438,71.5400772094727,47.6026344299316,73.3326187133789,65.0241622924805,107.857643127441
2014-04-01,18.3954563140869,33.6937561035156,0.437331140041351,15.2065000534058,40.3745040893555,126.645164489746,11.8669862747192,72.7011566162109,61.6308441162109,47.2780647277832,58.8837509155273,28.0194454193115,21.1118106842041,74.4789962768555,62.1579284667969,75.5168609619141,50.2821922302246,77.7826156616211,65.1222686767578,110.891670227051
2014-05-01,19.73313331604,34.1441268920898,0.449880391359329,15.6274995803833,40.3314056396484,126.637268066406,11.8669862747192,72.8231582641602,65.4006195068359,47.886043548584,58.0887641906738,28.1018695831299,20.3331260681152,74.515739440918,61.0168533325195,73.8744125366211,54.0917663574219,75.8874740600586,65.2975082397461,116.246269226074
2014-06-01,20.3922481536865,35.0233154296875,0.441010504961014,16.2390003204346,41.8192443847656,133.136138916016,12.0472612380981,75.6146240234375,67.1417999267578,50.1475028991699,56.5069160461426,29.0979022979736,20.0059642791748,74.6053771972656,61.5227813720703,79.2135467529297,58.5237350463867,80.6679840087891,65.4779739379883,109.966743469238
2014-07-01,20.9781455993652,36.2495460510254,0.416272044181824,15.6494998931885,41.8555297851562,137.453659057617,11.9608926773071,72.3405303955078,66.8797225952148,49.2521591186523,55.5937995910645,27.192045211792,19.6088848114014,70.0286331176758,60.4595069885254,78.4186859130859,56.318775177002,74.7888259887695,64.6890182495117,104.132637023926
2014-08-01,22.4922657012939,38.1560974121094,0.462656646966934,16.9519996643066,43.4490509033203,142.415267944336,12.6197214126587,74.9713592529297,71.5253829956055,51.2686996459961,60.2342071533203,28.8738117218018,20.1205596923828,69.4065628051758,60.7772750854492,78.5460968017578,55.915843963623,81.4768829345703,67.0841293334961,109.595092773438
2014-09-01,22.2182159423828,39.1803741455078,0.440811038017273,16.1219997406006,44.0264205932617,146.414154052734,13.3726739883423,77.5595169067383,71.1705703735352,52.7302474975586,60.6908187866211,29.5243721008301,20.5133228302002,70.8198471069336,57.871711730957,73.014892578125,52.680118560791,73.9768829345703,65.9090728759766,110.763137817383
2014-10-01,23.8170394897461,39.679012298584,0.466853618621826,15.2729997634888,44.2018165588379,151.534774780273,13.5004320144653,78.425422668457,78.7324066162109,53.9336776733398,63.2491760253906,29.1957092285156,20.4596652984619,70.0131072998047,59.5084953308105,73.4003982543945,49.6716079711914,75.754768371582,68.0324630737305,108.615364074707
