"Date","Plugin_Return","Bayesian_Return"
2023-10-01,0.0385484882086264,0.0179222338042197
2023-11-01,0.0666714114204941,0.0552845054246521
2023-12-01,-0.0127833297957813,-0.000997016731828533
2024-01-01,0.057881117585395,0.0506987582848389
2024-02-01,0.0427368548933121,0.0392636833937202
2024-03-01,0.0279041030914462,0.0271273600353871
2024-04-01,-0.0580400334669055,-0.0483701254131975
2024-05-01,0.0552235632090922,0.0449480289262876
2024-06-01,0.039228933757168,0.0302273007006838
2024-07-01,-0.0277988166426587,-0.00902380627912511
2024-08-01,0.0423808828399963,0.0463607219223621
2024-09-01,0.0514396489473119,0.0477268281957764
2024-10-01,-0.0363876834459864,-0.0364396950817608
2024-11-01,0.0782196572418577,0.0750903587989217
2024-12-01,-0.0282422084674584,-0.0421794781033809
2025-01-01,0.0628779663099016,0.0530079252904041
2025-02-01,-0.00887675895702585,-0.00815611665816972
2025-03-01,-0.0663242488985903,-0.0590571756695644
2025-04-01,0.00207880592246603,-0.000371623662534691
2025-05-01,0.0608855632792476,0.0580542612178292
2025-06-01,0.0535914377967619,0.0399667669864486
2025-07-01,-0.0118775951402281,-0.00411558340756686
2025-08-01,-0.0102251513605246,-0.00730710239604875
2025-09-01,0.0604775006712166,0.0500264348964143
2025-10-01,0.0195313561676572,0.0157754259473343
2025-11-01,0.0023933624425063,0.010808492164129
2025-12-01,0.00986035439257658,0.0105807238943449
